date,time_slot,entry_count,day_type,required_trains,optimized_headway_min,Aluva Depot,Muttom Yard,depot_action
2025-12-08,19:15:00,5419,Weekday,7,8.571428571428571,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-08,19:30:00,6646,Weekday,8,7.5,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-08,19:45:00,5920,Weekday,8,7.5,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-08,20:00:00,6255,Weekday,8,7.5,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-08,20:15:00,6373,Weekday,8,7.5,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-08,20:30:00,6043,Weekday,8,7.5,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-08,20:45:00,7142,Weekday,9,6.666666666666667,1.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-08,21:00:00,1761,Weekday,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-12-08,21:15:00,2163,Weekday,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-12-08,21:30:00,2009,Weekday,4,15.0,5.0,13.0,Induct from Muttom Yard
2025-12-08,21:45:00,1967,Weekday,4,15.0,3.0,12.0,Induct from Muttom Yard
2025-12-08,22:00:00,2301,Weekday,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-12-08,22:15:00,2117,Weekday,4,15.0,4.0,14.0,Induct from Muttom Yard
2025-12-08,22:30:00,2104,Weekday,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-12-08,22:45:00,1944,Weekday,4,15.0,4.0,14.0,Induct from Muttom Yard
2025-12-08,23:00:00,1913,Weekday,4,15.0,5.0,13.0,Induct from Muttom Yard
2025-12-09,05:30:00,1897,Weekday,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-12-09,05:45:00,2033,Weekday,4,15.0,4.0,14.0,Induct from Muttom Yard
2025-12-09,06:00:00,2149,Weekday,4,15.0,3.0,12.0,Induct from Muttom Yard
2025-12-09,06:15:00,1892,Weekday,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-12-09,06:30:00,2113,Weekday,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-12-09,06:45:00,2088,Weekday,4,15.0,4.0,14.0,Induct from Muttom Yard
2025-12-09,07:00:00,2046,Weekday,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-12-09,07:15:00,2083,Weekday,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-12-09,07:30:00,1948,Weekday,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-12-09,07:45:00,2160,Weekday,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-12-09,08:00:00,6167,Weekday,8,7.5,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-09,08:15:00,6680,Weekday,9,6.666666666666667,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-09,08:30:00,6484,Weekday,8,7.5,1.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-09,08:45:00,6576,Weekday,8,7.5,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-09,09:00:00,5505,Weekday,7,8.571428571428571,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-09,09:15:00,5649,Weekday,7,8.571428571428571,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-09,09:30:00,5597,Weekday,7,8.571428571428571,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-09,09:45:00,6463,Weekday,8,7.5,1.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-09,10:00:00,6474,Weekday,8,7.5,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-09,10:15:00,6997,Weekday,9,6.666666666666667,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-09,10:30:00,6687,Weekday,9,6.666666666666667,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-09,10:45:00,5887,Weekday,8,7.5,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-09,11:00:00,6270,Weekday,8,7.5,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-09,11:15:00,6326,Weekday,8,7.5,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-09,11:30:00,5818,Weekday,7,8.571428571428571,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-09,11:45:00,6025,Weekday,8,7.5,1.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-09,12:00:00,1975,Weekday,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-12-09,12:15:00,2191,Weekday,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-12-09,12:30:00,1964,Weekday,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-12-09,12:45:00,1796,Weekday,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-12-09,13:00:00,1795,Weekday,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-12-09,13:15:00,1622,Weekday,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-12-09,13:30:00,2179,Weekday,4,15.0,5.0,14.0,Induct from Muttom Yard
2025-12-09,13:45:00,1803,Weekday,4,15.0,3.0,12.0,Induct from Muttom Yard
2025-12-09,14:00:00,2011,Weekday,4,15.0,3.0,12.0,Induct from Muttom Yard
2025-12-09,14:15:00,2118,Weekday,4,15.0,5.0,14.0,Induct from Muttom Yard
2025-12-09,14:30:00,2036,Weekday,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-12-09,14:45:00,2042,Weekday,4,15.0,5.0,13.0,Induct from Muttom Yard
2025-12-09,15:00:00,2172,Weekday,4,15.0,3.0,12.0,Induct from Muttom Yard
2025-12-09,15:15:00,1844,Weekday,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-12-09,15:30:00,2000,Weekday,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-12-09,15:45:00,2025,Weekday,4,15.0,5.0,14.0,Induct from Muttom Yard
2025-12-09,16:00:00,2116,Weekday,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-12-09,16:15:00,1981,Weekday,4,15.0,3.0,12.0,Induct from Muttom Yard
2025-12-09,16:30:00,1919,Weekday,4,15.0,4.0,14.0,Induct from Muttom Yard
2025-12-09,16:45:00,2120,Weekday,4,15.0,3.0,12.0,Induct from Muttom Yard
2025-12-09,17:00:00,6621,Weekday,8,7.5,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-09,17:15:00,5915,Weekday,8,7.5,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-09,17:30:00,5773,Weekday,7,8.571428571428571,1.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-09,17:45:00,6706,Weekday,9,6.666666666666667,1.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-09,18:00:00,5787,Weekday,7,8.571428571428571,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-09,18:15:00,6054,Weekday,8,7.5,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-09,18:30:00,6456,Weekday,8,7.5,1.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-09,18:45:00,5912,Weekday,8,7.5,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-09,19:00:00,6196,Weekday,8,7.5,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-09,19:15:00,6430,Weekday,8,7.5,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-09,19:30:00,5306,Weekday,7,8.571428571428571,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-09,19:45:00,6130,Weekday,8,7.5,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-09,20:00:00,6785,Weekday,9,6.666666666666667,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-09,20:15:00,6334,Weekday,8,7.5,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-09,20:30:00,6109,Weekday,8,7.5,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-09,20:45:00,6174,Weekday,8,7.5,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-09,21:00:00,2040,Weekday,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-12-09,21:15:00,1906,Weekday,4,15.0,5.0,14.0,Induct from Muttom Yard
2025-12-09,21:30:00,2154,Weekday,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-12-09,21:45:00,2112,Weekday,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-12-09,22:00:00,2229,Weekday,4,15.0,5.0,14.0,Induct from Muttom Yard
2025-12-09,22:15:00,2239,Weekday,4,15.0,3.0,12.0,Induct from Muttom Yard
2025-12-09,22:30:00,2039,Weekday,4,15.0,5.0,13.0,Induct from Muttom Yard
2025-12-09,22:45:00,2202,Weekday,4,15.0,5.0,14.0,Induct from Muttom Yard
2025-12-09,23:00:00,1789,Weekday,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-12-10,05:30:00,1674,Weekday,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-12-10,05:45:00,1536,Weekday,4,15.0,4.0,14.0,Induct from Muttom Yard
2025-12-10,06:00:00,1710,Weekday,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-12-10,06:15:00,1473,Weekday,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-12-10,06:30:00,1731,Weekday,4,15.0,4.0,14.0,Induct from Muttom Yard
2025-12-10,06:45:00,1635,Weekday,4,15.0,4.0,14.0,Induct from Muttom Yard
2025-12-10,07:00:00,1827,Weekday,4,15.0,4.0,14.0,Induct from Muttom Yard
2025-12-10,07:15:00,1601,Weekday,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-12-10,07:30:00,1746,Weekday,4,15.0,5.0,14.0,Induct from Muttom Yard
2025-12-10,07:45:00,1662,Weekday,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-12-10,08:00:00,4306,Weekday,6,10.0,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-10,08:15:00,4971,Weekday,6,10.0,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-10,08:30:00,5628,Weekday,7,8.571428571428571,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-10,08:45:00,5633,Weekday,7,8.571428571428571,1.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-10,09:00:00,4321,Weekday,6,10.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-10,09:15:00,4516,Weekday,6,10.0,1.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-10,09:30:00,4855,Weekday,6,10.0,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-10,09:45:00,5606,Weekday,7,8.571428571428571,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-10,10:00:00,5851,Weekday,8,7.5,1.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-10,10:15:00,5658,Weekday,7,8.571428571428571,1.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-10,10:30:00,4636,Weekday,6,10.0,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-10,10:45:00,5113,Weekday,7,8.571428571428571,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-10,11:00:00,4778,Weekday,6,10.0,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-10,11:15:00,5144,Weekday,7,8.571428571428571,1.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-10,11:30:00,5453,Weekday,7,8.571428571428571,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-10,11:45:00,5265,Weekday,7,8.571428571428571,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-10,12:00:00,1731,Weekday,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-12-10,12:15:00,1946,Weekday,4,15.0,5.0,13.0,Induct from Muttom Yard
2025-12-10,12:30:00,1669,Weekday,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-12-10,12:45:00,1608,Weekday,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-12-10,13:00:00,1614,Weekday,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-12-10,13:15:00,1566,Weekday,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-12-10,13:30:00,1719,Weekday,4,15.0,5.0,13.0,Induct from Muttom Yard
2025-12-10,13:45:00,1676,Weekday,4,15.0,5.0,13.0,Induct from Muttom Yard
2025-12-10,14:00:00,1811,Weekday,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-12-10,14:15:00,1677,Weekday,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-12-10,14:30:00,1883,Weekday,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-12-10,14:45:00,1605,Weekday,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-12-10,15:00:00,2021,Weekday,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-12-10,15:15:00,1832,Weekday,4,15.0,5.0,13.0,Induct from Muttom Yard
2025-12-10,15:30:00,1719,Weekday,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-12-10,15:45:00,1717,Weekday,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-12-10,16:00:00,1589,Weekday,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-12-10,16:15:00,1693,Weekday,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-12-10,16:30:00,1868,Weekday,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-12-10,16:45:00,1500,Weekday,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-12-10,17:00:00,4095,Weekday,5,12.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-10,17:15:00,5308,Weekday,7,8.571428571428571,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-10,17:30:00,5119,Weekday,7,8.571428571428571,1.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-10,17:45:00,4886,Weekday,6,10.0,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-10,18:00:00,4809,Weekday,6,10.0,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-10,18:15:00,4452,Weekday,6,10.0,1.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-10,18:30:00,4767,Weekday,6,10.0,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-10,18:45:00,5401,Weekday,7,8.571428571428571,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-10,19:00:00,4919,Weekday,6,10.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-10,19:15:00,5193,Weekday,7,8.571428571428571,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-10,19:30:00,4933,Weekday,6,10.0,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-10,19:45:00,5795,Weekday,7,8.571428571428571,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-10,20:00:00,5002,Weekday,7,8.571428571428571,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-10,20:15:00,5300,Weekday,7,8.571428571428571,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-10,20:30:00,4900,Weekday,6,10.0,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-10,20:45:00,4833,Weekday,6,10.0,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-10,21:00:00,1816,Weekday,4,15.0,5.0,13.0,Induct from Muttom Yard
2025-12-10,21:15:00,1722,Weekday,4,15.0,5.0,14.0,Induct from Muttom Yard
2025-12-10,21:30:00,1442,Weekday,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-12-10,21:45:00,1631,Weekday,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-12-10,22:00:00,1719,Weekday,4,15.0,3.0,12.0,Induct from Muttom Yard
2025-12-10,22:15:00,1735,Weekday,4,15.0,5.0,13.0,Induct from Muttom Yard
2025-12-10,22:30:00,1823,Weekday,4,15.0,3.0,12.0,Induct from Muttom Yard
2025-12-10,22:45:00,1867,Weekday,4,15.0,5.0,13.0,Induct from Muttom Yard
2025-12-10,23:00:00,1595,Weekday,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-12-11,05:30:00,1540,Weekday,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-12-11,05:45:00,1689,Weekday,4,15.0,3.0,12.0,Induct from Muttom Yard
2025-12-11,06:00:00,1640,Weekday,4,15.0,5.0,14.0,Induct from Muttom Yard
2025-12-11,06:15:00,1578,Weekday,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-12-11,06:30:00,1758,Weekday,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-12-11,06:45:00,1505,Weekday,4,15.0,5.0,14.0,Induct from Muttom Yard
2025-12-11,07:00:00,1779,Weekday,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-12-11,07:15:00,1635,Weekday,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-12-11,07:30:00,1617,Weekday,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-12-11,07:45:00,1697,Weekday,4,15.0,5.0,14.0,Induct from Muttom Yard
2025-12-11,08:00:00,4907,Weekday,6,10.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-11,08:15:00,4392,Weekday,6,10.0,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-11,08:30:00,4358,Weekday,6,10.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-11,08:45:00,4997,Weekday,6,10.0,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-11,09:00:00,5145,Weekday,7,8.571428571428571,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-11,09:15:00,5332,Weekday,7,8.571428571428571,1.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-11,09:30:00,5091,Weekday,7,8.571428571428571,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-11,09:45:00,5376,Weekday,7,8.571428571428571,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-11,10:00:00,4916,Weekday,6,10.0,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-11,10:15:00,4906,Weekday,6,10.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-11,10:30:00,5142,Weekday,7,8.571428571428571,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-11,10:45:00,4281,Weekday,6,10.0,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-11,11:00:00,5314,Weekday,7,8.571428571428571,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-11,11:15:00,5073,Weekday,7,8.571428571428571,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-11,11:30:00,5088,Weekday,7,8.571428571428571,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-11,11:45:00,4940,Weekday,6,10.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-11,12:00:00,1820,Weekday,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-12-11,12:15:00,1694,Weekday,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-12-11,12:30:00,1693,Weekday,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-12-11,12:45:00,1694,Weekday,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-12-11,13:00:00,1633,Weekday,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-12-11,13:15:00,1702,Weekday,4,15.0,5.0,14.0,Induct from Muttom Yard
2025-12-11,13:30:00,1787,Weekday,4,15.0,5.0,13.0,Induct from Muttom Yard
2025-12-11,13:45:00,1748,Weekday,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-12-11,14:00:00,1711,Weekday,4,15.0,5.0,13.0,Induct from Muttom Yard
2025-12-11,14:15:00,1792,Weekday,4,15.0,5.0,13.0,Induct from Muttom Yard
2025-12-11,14:30:00,1657,Weekday,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-12-11,14:45:00,1792,Weekday,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-12-11,15:00:00,1455,Weekday,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-12-11,15:15:00,1512,Weekday,4,15.0,4.0,14.0,Induct from Muttom Yard
2025-12-11,15:30:00,1941,Weekday,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-12-11,15:45:00,1854,Weekday,4,15.0,5.0,14.0,Induct from Muttom Yard
2025-12-11,16:00:00,1579,Weekday,4,15.0,4.0,14.0,Induct from Muttom Yard
2025-12-11,16:15:00,1523,Weekday,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-12-11,16:30:00,1932,Weekday,4,15.0,5.0,14.0,Induct from Muttom Yard
2025-12-11,16:45:00,1615,Weekday,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-12-11,17:00:00,5081,Weekday,7,8.571428571428571,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-11,17:15:00,5143,Weekday,7,8.571428571428571,1.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-11,17:30:00,5648,Weekday,7,8.571428571428571,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-11,17:45:00,5270,Weekday,7,8.571428571428571,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-11,18:00:00,4866,Weekday,6,10.0,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-11,18:15:00,5090,Weekday,7,8.571428571428571,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-11,18:30:00,5013,Weekday,7,8.571428571428571,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-11,18:45:00,4951,Weekday,6,10.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-11,19:00:00,4177,Weekday,6,10.0,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-11,19:15:00,5258,Weekday,7,8.571428571428571,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-11,19:30:00,5116,Weekday,7,8.571428571428571,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-11,19:45:00,4980,Weekday,6,10.0,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-11,20:00:00,4870,Weekday,6,10.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-11,20:15:00,5469,Weekday,7,8.571428571428571,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-11,20:30:00,4301,Weekday,6,10.0,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-11,20:45:00,5916,Weekday,8,7.5,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-11,21:00:00,1667,Weekday,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-12-11,21:15:00,1635,Weekday,4,15.0,3.0,12.0,Induct from Muttom Yard
2025-12-11,21:30:00,1574,Weekday,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-12-11,21:45:00,1649,Weekday,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-12-11,22:00:00,1856,Weekday,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-12-11,22:15:00,1715,Weekday,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-12-11,22:30:00,1757,Weekday,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-12-11,22:45:00,1521,Weekday,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-12-11,23:00:00,1756,Weekday,4,15.0,5.0,14.0,Induct from Muttom Yard
2025-12-12,05:30:00,1730,Weekday,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-12-12,05:45:00,1499,Weekday,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-12-12,06:00:00,1701,Weekday,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-12-12,06:15:00,1684,Weekday,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-12-12,06:30:00,1669,Weekday,4,15.0,5.0,13.0,Induct from Muttom Yard
2025-12-12,06:45:00,1622,Weekday,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-12-12,07:00:00,1650,Weekday,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-12-12,07:15:00,1793,Weekday,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-12-12,07:30:00,1467,Weekday,4,15.0,5.0,13.0,Induct from Muttom Yard
2025-12-12,07:45:00,1634,Weekday,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-12-12,08:00:00,5013,Weekday,7,8.571428571428571,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-12,08:15:00,5369,Weekday,7,8.571428571428571,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-12,08:30:00,5030,Weekday,7,8.571428571428571,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-12,08:45:00,5266,Weekday,7,8.571428571428571,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-12,09:00:00,4986,Weekday,6,10.0,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-12,09:15:00,4639,Weekday,6,10.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-12,09:30:00,5420,Weekday,7,8.571428571428571,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-12,09:45:00,5140,Weekday,7,8.571428571428571,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-12,10:00:00,5138,Weekday,7,8.571428571428571,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-12,10:15:00,4962,Weekday,6,10.0,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-12,10:30:00,5787,Weekday,7,8.571428571428571,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-12,10:45:00,5262,Weekday,7,8.571428571428571,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-12,11:00:00,5540,Weekday,7,8.571428571428571,1.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-12,11:15:00,4547,Weekday,6,10.0,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-12,11:30:00,5066,Weekday,7,8.571428571428571,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-12,11:45:00,4534,Weekday,6,10.0,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-12-12,12:00:00,1947,Weekday,4,15.0,4.0,14.0,Induct from Muttom Yard
